id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_kingdom_name,taxon_phylum_name,taxon_subphylum_name,taxon_superclass_name,taxon_class_name,taxon_subclass_name,taxon_superorder_name,taxon_order_name,taxon_suborder_name,taxon_superfamily_name,taxon_family_name,taxon_subfamily_name,taxon_supertribe_name,taxon_tribe_name,taxon_subtribe_name,taxon_genus_name,taxon_genushybrid_name,taxon_species_name,taxon_hybrid_name,taxon_subspecies_name,taxon_variety_name,taxon_form_name,field:depth,field:depth (m),field:water t (°c)
54179892,2019/04/21 5:27 PM -0400,2019-04-21,2019-04-21 21:27:00 UTC,Santiago,1573807,gonzalobravopatagonia,Gonzalo Bravo,2020-07-24 17:44:28 UTC,2020-07-24 17:44:28 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/54179892,https://inaturalist-open-data.s3.amazonaws.com/photos/86192871/medium.jpg,,"","Porfundidad max 20.8 m , temp agua 13C",0,0,false,,"Florentino Ameghino, Chubut, Argentina",-44.804956,-65.689206,,,,,,,,false,,,Halcurias,Halcurias,,Animalia,644867,Animalia,Cnidaria,,,Anthozoa,Hexacorallia,,Actiniaria,Anenthemonae,Actinernoidea,Halcuriidae,,,,,Halcurias,,,,,,,,,
54179904,2019/04/21 5:14 PM -0400,2019-04-21,2019-04-21 21:14:00 UTC,Santiago,1573807,gonzalobravopatagonia,Gonzalo Bravo,2020-07-24 17:44:31 UTC,2021-04-30 01:35:49 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/54179904,https://inaturalist-open-data.s3.amazonaws.com/photos/86192960/medium.jpg,,"","Porfundidad max 20.8 m , temp agua 13C",1,0,false,,"Florentino Ameghino, Chubut, Argentina",-44.804956,-65.689206,,,,,,,,false,,,Sea Anemones,Actiniaria,,Animalia,47797,Animalia,Cnidaria,,,Anthozoa,Hexacorallia,,Actiniaria,,,,,,,,,,,,,,,,,
54179906,2019/04/21 5:06 PM -0400,2019-04-21,2019-04-21 21:06:00 UTC,Santiago,1573807,gonzalobravopatagonia,Gonzalo Bravo,2020-07-24 17:44:31 UTC,2020-08-04 19:42:49 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/54179906,https://inaturalist-open-data.s3.amazonaws.com/photos/86193005/medium.jpg,,"","Porfundidad max 20.8 m , temp agua 13C",3,1,false,,"Florentino Ameghino, Chubut, Argentina",-44.804956,-65.689206,,,,,,,,false,,,Sea Stars,Asteroidea,Estrellas de mar,Animalia,47668,Animalia,Echinodermata,Asterozoa,,Asteroidea,,,,,,,,,,,,,,,,,,,,
54179908,2019/04/21 5:08 PM -0400,2019-04-21,2019-04-21 21:08:00 UTC,Santiago,1573807,gonzalobravopatagonia,Gonzalo Bravo,2020-07-24 17:44:31 UTC,2020-07-24 17:44:31 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/54179908,https://inaturalist-open-data.s3.amazonaws.com/photos/86193038/medium.jpg,,"","Porfundidad max 20.8 m , temp agua 13C",0,0,false,,"Florentino Ameghino, Chubut, Argentina",-44.804956,-65.689206,,,,,,,,false,,,Polyzoa opuntia,Polyzoa opuntia,,Animalia,410575,Animalia,Chordata,Tunicata,,Ascidiacea,,,Stolidobranchia,,,Styelidae,,,,,Polyzoa,,Polyzoa opuntia,,,,,,,
54179916,2019/04/21 5:04 PM -0400,2019-04-21,2019-04-21 21:04:00 UTC,Santiago,1573807,gonzalobravopatagonia,Gonzalo Bravo,2020-07-24 17:44:35 UTC,2020-07-24 17:44:35 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/54179916,https://inaturalist-open-data.s3.amazonaws.com/photos/86193091/medium.jpg,,"","Porfundidad max 20.8 m , temp agua 13C",0,0,false,,"Florentino Ameghino, Chubut, Argentina",-44.804956,-65.689206,,,,,,,,false,,,Halcurias,Halcurias,,Animalia,644867,Animalia,Cnidaria,,,Anthozoa,Hexacorallia,,Actiniaria,Anenthemonae,Actinernoidea,Halcuriidae,,,,,Halcurias,,,,,,,,,
54179922,2019/04/21 5:03 PM -0400,2019-04-21,2019-04-21 21:03:00 UTC,Santiago,1573807,gonzalobravopatagonia,Gonzalo Bravo,2020-07-24 17:44:36 UTC,2020-07-25 16:52:32 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/54179922,https://inaturalist-open-data.s3.amazonaws.com/photos/86193140/medium.jpg,,"","Porfundidad max 20.8 m , temp agua 13C",1,0,false,,"Florentino Ameghino, Chubut, Argentina",-44.804956,-65.689206,,,,,,,,false,,,Patagonotothen,Patagonotothen,,Actinopterygii,90874,Animalia,Chordata,Vertebrata,,Actinopterygii,,,Perciformes,Notothenioidei,,Nototheniidae,Nototheniinae,,,,Patagonotothen,,,,,,,,,
54179925,2019/04/21 5:03 PM -0400,2019-04-21,2019-04-21 21:03:00 UTC,Santiago,1573807,gonzalobravopatagonia,Gonzalo Bravo,2020-07-24 17:44:36 UTC,2020-07-24 17:44:37 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/54179925,https://inaturalist-open-data.s3.amazonaws.com/photos/86193200/medium.jpg,,"","Porfundidad max 20.8 m , temp agua 13C",0,0,false,,"Florentino Ameghino, Chubut, Argentina",-44.804956,-65.689206,,,,,,,,false,,,Darwinella,Darwinella,,Animalia,485000,Animalia,Porifera,,,Demospongiae,Keratosa,,Dendroceratida,,,Darwinellidae,,,,,Darwinella,,,,,,,,,
54179935,2019/04/21 5:02 PM -0400,2019-04-21,2019-04-21 21:02:00 UTC,Santiago,1573807,gonzalobravopatagonia,Gonzalo Bravo,2020-07-24 17:44:39 UTC,2022-01-24 20:34:08 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/54179935,https://inaturalist-open-data.s3.amazonaws.com/photos/86193254/medium.jpg,,"","Porfundidad max 20.8 m , temp agua 13C",1,0,false,,"Florentino Ameghino, Chubut, Argentina",-44.804956,-65.689206,,,,,,,,false,,,Brooding Smooth Brittle Star,Ophiomyxa vivipara,Ofiura incubadora lisa,Animalia,697553,Animalia,Echinodermata,Asterozoa,,Ophiuroidea,Myophiuroida,Ophintegrida,Ophiacanthida,Ophiodermatina,Ophiodermatoidea,Ophiomyxidae,,,,,Ophiomyxa,,Ophiomyxa vivipara,,,,,,,
54179936,2019/04/21 2:10 PM -0400,2019-04-21,2019-04-21 18:10:00 UTC,Santiago,1573807,gonzalobravopatagonia,Gonzalo Bravo,2020-07-24 17:44:39 UTC,2020-07-24 17:44:39 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/54179936,https://inaturalist-open-data.s3.amazonaws.com/photos/86193361/medium.jpg,,"","max prof 22.6 m, agua 13C",0,0,false,,"Florentino Ameghino, Chubut, Argentina",-44.775164,-65.652215,,,,,,,,false,,,Isoparactis fionae,Isoparactis fionae,,Animalia,1005160,Animalia,Cnidaria,,,Anthozoa,Hexacorallia,,Actiniaria,Enthemonae,Metridioidea,Isanthidae,,,,,Isoparactis,,Isoparactis fionae,,,,,,,
54179938,2019/04/21 2:07 PM -0400,2019-04-21,2019-04-21 18:07:00 UTC,Santiago,1573807,gonzalobravopatagonia,Gonzalo Bravo,2020-07-24 17:44:41 UTC,2020-07-25 03:14:16 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/54179938,https://inaturalist-open-data.s3.amazonaws.com/photos/86193542/medium.jpg,,"","max prof 22.6 m, agua 13C",1,0,false,,"Florentino Ameghino, Chubut, Argentina",-44.775164,-65.652215,,,,,,,,false,,,Primnoidae,Primnoidae,,Animalia,459926,Animalia,Cnidaria,,,Anthozoa,Octocorallia,,Scleralcyonacea,,,Primnoidae,,,,,,,,,,,,,,
54179949,2019/04/21 2:06 PM -0400,2019-04-21,2019-04-21 18:06:00 UTC,Santiago,1573807,gonzalobravopatagonia,Gonzalo Bravo,2020-07-24 17:44:43 UTC,2020-07-25 03:14:20 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/54179949,https://inaturalist-open-data.s3.amazonaws.com/photos/86193595/medium.jpg,,"","max prof 22.6 m, agua 13C",1,0,false,,"Florentino Ameghino, Chubut, Argentina",-44.775164,-65.652215,,,,,,,,false,,,Primnoidae,Primnoidae,,Animalia,459926,Animalia,Cnidaria,,,Anthozoa,Octocorallia,,Scleralcyonacea,,,Primnoidae,,,,,,,,,,,,,,
54179950,2019/04/21 2:02 PM -0400,2019-04-21,2019-04-21 18:02:00 UTC,Santiago,1573807,gonzalobravopatagonia,Gonzalo Bravo,2020-07-24 17:44:43 UTC,2020-07-24 17:55:51 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/54179950,https://inaturalist-open-data.s3.amazonaws.com/photos/86193640/medium.jpg,,"","max prof 22.6 m, agua 13C",1,0,false,,"Florentino Ameghino, Chubut, Argentina",-44.775164,-65.652215,,,,,,,,false,,,Aplidium,Aplidium,,Animalia,56053,Animalia,Chordata,Tunicata,,Ascidiacea,,,Aplousobranchia,,,Polyclinidae,,,,,Aplidium,,,,,,,,,
54179952,2019/04/21 1:57 PM -0400,2019-04-21,2019-04-21 17:57:00 UTC,Santiago,1573807,gonzalobravopatagonia,Gonzalo Bravo,2020-07-24 17:44:45 UTC,2020-09-28 17:05:48 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/54179952,https://inaturalist-open-data.s3.amazonaws.com/photos/86193746/medium.jpg,,"","max prof 22.6 m, agua 13C",1,0,false,,"Florentino Ameghino, Chubut, Argentina",-44.775164,-65.652215,,,,,,,,false,,,Photinastoma taeniatum,Photinastoma taeniatum,,Mollusca,889482,Animalia,Mollusca,,,Gastropoda,Vetigastropoda,,Trochida,,Trochoidea,Calliostomatidae,Calliostomatinae,,,,Photinastoma,,Photinastoma taeniatum,,,,,,,
54179957,2019/04/21 1:56 PM -0400,2019-04-21,2019-04-21 17:56:00 UTC,Santiago,1573807,gonzalobravopatagonia,Gonzalo Bravo,2020-07-24 17:44:46 UTC,2021-11-27 03:08:14 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/54179957,https://inaturalist-open-data.s3.amazonaws.com/photos/86193784/medium.jpg,,"","max prof 22.6 m, agua 13C",1,0,false,,"Florentino Ameghino, Chubut, Argentina",-44.775164,-65.652215,,,,,,,,false,,,Sea Anemones,Metridioidea,,Animalia,813996,Animalia,Cnidaria,,,Anthozoa,Hexacorallia,,Actiniaria,Enthemonae,Metridioidea,,,,,,,,,,,,,,,
54179958,2019/04/21 1:54 PM -0400,2019-04-21,2019-04-21 17:54:00 UTC,Santiago,1573807,gonzalobravopatagonia,Gonzalo Bravo,2020-07-24 17:44:46 UTC,2020-08-11 23:02:10 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/54179958,https://inaturalist-open-data.s3.amazonaws.com/photos/86193833/medium.jpg,,"","max prof 22.6 m, agua 13C",1,0,false,,"Florentino Ameghino, Chubut, Argentina",-44.775164,-65.652215,,,,,,,,false,,,Nauticaris magellanica,Nauticaris magellanica,Camaroncito,Animalia,824778,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Alpheoidea,Hippolytidae,,,,,Nauticaris,,Nauticaris magellanica,,,,,,,
54179965,2019/04/21 1:54 PM -0400,2019-04-21,2019-04-21 17:54:00 UTC,Santiago,1573807,gonzalobravopatagonia,Gonzalo Bravo,2020-07-24 17:44:49 UTC,2020-07-24 17:44:49 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/54179965,https://inaturalist-open-data.s3.amazonaws.com/photos/86193859/medium.jpg,,"","max prof 22.6 m, agua 13C",0,0,false,,"Florentino Ameghino, Chubut, Argentina",-44.775164,-65.652215,,,,,,,,false,,,Janolus,Janolus,,Mollusca,47461,Animalia,Mollusca,,,Gastropoda,Heterobranchia,Nudipleura,Nudibranchia,Cladobranchia,Proctonotoidea,Janolidae,,,,,Janolus,,,,,,,,,
54179966,2019/04/21 1:52 PM -0400,2019-04-21,2019-04-21 17:52:00 UTC,Santiago,1573807,gonzalobravopatagonia,Gonzalo Bravo,2020-07-24 17:44:50 UTC,2022-08-22 01:21:12 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/54179966,https://inaturalist-open-data.s3.amazonaws.com/photos/86193995/medium.jpg,,"","max prof 22.6 m, agua 13C",1,0,false,,"Florentino Ameghino, Chubut, Argentina",-44.775164,-65.652215,,,,,,,,false,,,Sea Anemones,Actiniaria,,Animalia,47797,Animalia,Cnidaria,,,Anthozoa,Hexacorallia,,Actiniaria,,,,,,,,,,,,,,,,,
54179968,2019/04/21 1:53 PM -0400,2019-04-21,2019-04-21 17:53:00 UTC,Santiago,1573807,gonzalobravopatagonia,Gonzalo Bravo,2020-07-24 17:44:51 UTC,2020-07-24 17:55:15 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/54179968,https://inaturalist-open-data.s3.amazonaws.com/photos/86193951/medium.jpg,,"","max prof 22.6 m, agua 13C",1,0,false,,"Florentino Ameghino, Chubut, Argentina",-44.775164,-65.652215,,,,,,,,false,,,Sycozoa gaimardi,Sycozoa gaimardi,,Animalia,798974,Animalia,Chordata,Tunicata,,Ascidiacea,,,Aplousobranchia,,,Holozoidae,,,,,Sycozoa,,Sycozoa gaimardi,,,,,,,
54179972,2019/04/21 1:53 PM -0400,2019-04-21,2019-04-21 17:53:00 UTC,Santiago,1573807,gonzalobravopatagonia,Gonzalo Bravo,2020-07-24 17:44:52 UTC,2020-07-24 17:54:44 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/54179972,https://inaturalist-open-data.s3.amazonaws.com/photos/86194048/medium.jpg,,"","max prof 22.6 m, agua 13C",1,0,false,,"Florentino Ameghino, Chubut, Argentina",-44.775164,-65.652215,,,,,,,,false,,,Sycozoa gaimardi,Sycozoa gaimardi,,Animalia,798974,Animalia,Chordata,Tunicata,,Ascidiacea,,,Aplousobranchia,,,Holozoidae,,,,,Sycozoa,,Sycozoa gaimardi,,,,,,,
54179973,2019/04/21 1:00 PM -0400,2019-04-21,2019-04-21 17:00:00 UTC,Santiago,1573807,gonzalobravopatagonia,Gonzalo Bravo,2020-07-24 17:44:53 UTC,2020-09-24 18:39:46 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/54179973,https://inaturalist-open-data.s3.amazonaws.com/photos/86194097/medium.jpg,,"","max prof 22.6 m, agua 13C",1,0,false,,"Florentino Ameghino, Chubut, Argentina",-44.775164,-65.652215,,,,,,,,false,,,Photinastoma taeniatum,Photinastoma taeniatum,,Mollusca,889482,Animalia,Mollusca,,,Gastropoda,Vetigastropoda,,Trochida,,Trochoidea,Calliostomatidae,Calliostomatinae,,,,Photinastoma,,Photinastoma taeniatum,,,,,,,
54179974,2019/04/21 12:59 PM -0400,2019-04-21,2019-04-21 16:59:00 UTC,Santiago,1573807,gonzalobravopatagonia,Gonzalo Bravo,2020-07-24 17:44:53 UTC,2020-07-24 17:44:53 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/54179974,https://inaturalist-open-data.s3.amazonaws.com/photos/86194195/medium.jpg,,"","max prof 22.6 m, agua 13C",0,0,false,,"Florentino Ameghino, Chubut, Argentina",-44.775164,-65.652215,,,,,,,,false,,,Cycethra verrucosa,Cycethra verrucosa,Estrella blanda de pan de pascua,Animalia,543491,Animalia,Echinodermata,Asterozoa,,Asteroidea,,Valvatacea,Valvatida,,,Asterinidae,Ganeriinae,,,,Cycethra,,Cycethra verrucosa,,,,,,,
54179980,2019/04/21 12:57 PM -0400,2019-04-21,2019-04-21 16:57:00 UTC,Santiago,1573807,gonzalobravopatagonia,Gonzalo Bravo,2020-07-24 17:44:55 UTC,2020-07-24 17:44:55 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/54179980,https://inaturalist-open-data.s3.amazonaws.com/photos/86194241/medium.jpg,,"","max prof 22.6 m, agua 13C",0,0,false,,"Florentino Ameghino, Chubut, Argentina",-44.775164,-65.652215,,,,,,,,false,,,Lissoclinum fragile,Lissoclinum fragile,,Animalia,209012,Animalia,Chordata,Tunicata,,Ascidiacea,,,Aplousobranchia,,,Didemnidae,,,,,Lissoclinum,,Lissoclinum fragile,,,,,,,
54179982,2019/04/21 12:57 PM -0400,2019-04-21,2019-04-21 16:57:00 UTC,Santiago,1573807,gonzalobravopatagonia,Gonzalo Bravo,2020-07-24 17:44:56 UTC,2020-09-10 18:31:32 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/54179982,https://inaturalist-open-data.s3.amazonaws.com/photos/86194289/medium.jpg,,"","max prof 22.6 m, agua 13C",1,0,false,,"Florentino Ameghino, Chubut, Argentina",-44.775164,-65.652215,,,,,,,,false,,,Feather Duster Worms,Sabellidae,Gusanos tubícolas plumosos,Animalia,49282,Animalia,Annelida,,,Polychaeta,Sedentaria,,Sabellida,,,Sabellidae,,,,,,,,,,,,,,
54179983,2019/04/20 1:04 PM -0400,2019-04-20,2019-04-20 17:04:00 UTC,Santiago,1573807,gonzalobravopatagonia,Gonzalo Bravo,2020-07-24 17:44:57 UTC,2020-07-24 17:44:57 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/54179983,https://inaturalist-open-data.s3.amazonaws.com/photos/86194333/medium.jpg,,"","Buceo 2 20-04, max profundidad 18, temperatura agua 13C",0,0,false,,"Florentino Ameghino, Chubut, Argentina",-44.8895658267,-65.6023542217,,,,,,,,false,,,Berthella patagonica,Berthella patagonica,,Mollusca,1104991,Animalia,Mollusca,,,Gastropoda,Heterobranchia,Nudipleura,Pleurobranchida,,Pleurobranchoidea,Pleurobranchidae,,,,,Berthella,,Berthella patagonica,,,,,,,
54179988,2019/04/20 12:20 PM -0400,2019-04-20,2019-04-20 16:20:00 UTC,Santiago,1573807,gonzalobravopatagonia,Gonzalo Bravo,2020-07-24 17:44:58 UTC,2020-07-24 17:53:46 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/54179988,https://inaturalist-open-data.s3.amazonaws.com/photos/86194408/medium.jpg,,"","Buceo 1 20-04 max profundida 25 m, temperatura agua 13 C",1,0,false,,"Florentino Ameghino, Chubut, Argentina",-44.8829556483,-65.6077940333,,,,,,,,false,,,Pyura legumen,Pyura legumen,,Animalia,800288,Animalia,Chordata,Tunicata,,Ascidiacea,,,Stolidobranchia,,,Pyuridae,,,,,Pyura,,Pyura legumen,,,,,,,
54179990,2019/04/20 12:16 PM -0400,2019-04-20,2019-04-20 16:16:00 UTC,Santiago,1573807,gonzalobravopatagonia,Gonzalo Bravo,2020-07-24 17:45:00 UTC,2020-07-24 17:45:00 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/54179990,https://inaturalist-open-data.s3.amazonaws.com/photos/86194464/medium.jpg,,"","Buceo 1 20-04 max profundida 25 m, temperatura agua 13 C",0,0,false,,"Florentino Ameghino, Chubut, Argentina",-44.8830342567,-65.6079327967,,,,,,,,false,,,Porifera,Porifera,Esponjas y Parientes,Animalia,48824,Animalia,Porifera,,,,,,,,,,,,,,,,,,,,,,,
54179991,2019/04/20 12:20 PM -0400,2019-04-20,2019-04-20 16:20:00 UTC,Santiago,1573807,gonzalobravopatagonia,Gonzalo Bravo,2020-07-24 17:45:00 UTC,2022-05-27 16:13:03 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/54179991,https://inaturalist-open-data.s3.amazonaws.com/photos/86194501/medium.jpg,,"","Buceo 1 20-04 max profundida 25 m, temperatura agua 13 C",1,0,false,,"Florentino Ameghino, Chubut, Argentina",-44.88297265,-65.6078188317,,,,,,,,false,,,Alcyonidium australe,Alcyonidium australe,,Animalia,1110122,Animalia,Bryozoa,,,Gymnolaemata,,,Ctenostomatida,Alcyonidiina,Alcyonidioidea,Alcyonidiidae,,,,,Alcyonidium,,Alcyonidium australe,,,,,,,
54180000,2019/04/20 12:15 PM -0400,2019-04-20,2019-04-20 16:15:00 UTC,Santiago,1573807,gonzalobravopatagonia,Gonzalo Bravo,2020-07-24 17:45:01 UTC,2020-09-24 18:39:24 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/54180000,https://inaturalist-open-data.s3.amazonaws.com/photos/86194553/medium.jpg,,"","Buceo 1 20-04 max profundida 25 m, temperatura agua 13 C",1,0,false,,"Florentino Ameghino, Chubut, Argentina",-44.8830404733,-65.6079256717,,,,,,,,false,,,Photinastoma taeniatum,Photinastoma taeniatum,,Mollusca,889482,Animalia,Mollusca,,,Gastropoda,Vetigastropoda,,Trochida,,Trochoidea,Calliostomatidae,Calliostomatinae,,,,Photinastoma,,Photinastoma taeniatum,,,,,,,
54180002,2019/04/20 12:14 PM -0400,2019-04-20,2019-04-20 16:14:00 UTC,Santiago,1573807,gonzalobravopatagonia,Gonzalo Bravo,2020-07-24 17:45:04 UTC,2020-07-24 17:45:04 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/54180002,https://inaturalist-open-data.s3.amazonaws.com/photos/86194588/medium.jpg,,"","Buceo 1 20-04 max profundida 25 m, temperatura agua 13 C",0,0,false,,"Florentino Ameghino, Chubut, Argentina",-44.8830359067,-65.6079262583,,,,,,,,false,,,Porifera,Porifera,Esponjas y Parientes,Animalia,48824,Animalia,Porifera,,,,,,,,,,,,,,,,,,,,,,,
54180003,2019/04/20 12:14 PM -0400,2019-04-20,2019-04-20 16:14:00 UTC,Santiago,1573807,gonzalobravopatagonia,Gonzalo Bravo,2020-07-24 17:45:04 UTC,2023-06-02 22:05:59 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/54180003,https://inaturalist-open-data.s3.amazonaws.com/photos/86194629/medium.jpg,,Cnemidocarpa,"Buceo 1 20-04 max profundida 25 m, temperatura agua 13 C",1,0,false,,"Florentino Ameghino, Chubut, Argentina",-44.8830377083,-65.6079257133,,,,,,,,false,,,Cnemidocarpa ohlini,Cnemidocarpa ohlini,,Animalia,800448,Animalia,Chordata,Tunicata,,Ascidiacea,,,Stolidobranchia,,,Styelidae,,,,,Cnemidocarpa,,Cnemidocarpa ohlini,,,,,,,
54180010,2019/04/20 12:12 PM -0400,2019-04-20,2019-04-20 16:12:00 UTC,Santiago,1573807,gonzalobravopatagonia,Gonzalo Bravo,2020-07-24 17:45:05 UTC,2022-01-24 20:35:50 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/54180010,https://inaturalist-open-data.s3.amazonaws.com/photos/86194665/medium.jpg,,"","Buceo 1 20-04 max profundida 25 m, temperatura agua 13 C",1,0,false,,"Florentino Ameghino, Chubut, Argentina",-44.883099105,-65.6079083217,,,,,,,,false,,,Brooding Smooth Brittle Star,Ophiomyxa vivipara,Ofiura incubadora lisa,Animalia,697553,Animalia,Echinodermata,Asterozoa,,Ophiuroidea,Myophiuroida,Ophintegrida,Ophiacanthida,Ophiodermatina,Ophiodermatoidea,Ophiomyxidae,,,,,Ophiomyxa,,Ophiomyxa vivipara,,,,,,,
54180017,2019/04/20 12:12 PM -0400,2019-04-20,2019-04-20 16:12:00 UTC,Santiago,1573807,gonzalobravopatagonia,Gonzalo Bravo,2020-07-24 17:45:09 UTC,2020-07-25 00:00:21 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/54180017,https://inaturalist-open-data.s3.amazonaws.com/photos/86194707/medium.jpg,,"","Buceo 1 20-04 max profundida 25 m, temperatura agua 13 C",1,0,false,,"Florentino Ameghino, Chubut, Argentina",-44.8831087033,-65.6079031667,,,,,,,,false,,,Aphrodita,Aphrodita,,Animalia,361646,Animalia,Annelida,,,Polychaeta,Errantia,,Phyllodocida,Aphroditiformia,,Aphroditidae,,,,,Aphrodita,,,,,,,,,
54180018,2019/04/19 4:25 PM -0400,2019-04-19,2019-04-19 20:25:00 UTC,Santiago,1573807,gonzalobravopatagonia,Gonzalo Bravo,2020-07-24 17:45:09 UTC,2020-07-24 17:45:09 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/54180018,https://inaturalist-open-data.s3.amazonaws.com/photos/86194768/medium.jpg,,Anasterias antartica,"Bosque Macrosystis, max profundidad 16 m , temperatura agua 13 C",0,0,false,,"Florentino Ameghino, Chubut, Argentina",-44.887422,-65.582905,,,,,,,,false,,,Anasterias antarctica,Anasterias antarctica,,Animalia,542244,Animalia,Echinodermata,Asterozoa,,Asteroidea,,Forcipulatacea,Forcipulatida,,,Asteriidae,,,,,Anasterias,,Anasterias antarctica,,,,,,,
54180025,2019/04/19 4:24 PM -0400,2019-04-19,2019-04-19 20:24:00 UTC,Santiago,1573807,gonzalobravopatagonia,Gonzalo Bravo,2020-07-24 17:45:10 UTC,2020-07-24 17:52:24 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/54180025,https://inaturalist-open-data.s3.amazonaws.com/photos/86194814/medium.jpg,,Paramolgula gregaria,"Bosque Macrosystis, max profundidad 16 m , temperatura agua 13 C",1,0,false,,"Florentino Ameghino, Chubut, Argentina",-44.887422,-65.582905,,,,,,,,false,,,Paramolgula gregaria,Paramolgula gregaria,,Animalia,800111,Animalia,Chordata,Tunicata,,Ascidiacea,,,Stolidobranchia,,,Molgulidae,,,,,Paramolgula,,Paramolgula gregaria,,,,,,,
54180030,2019/04/19 4:19 PM -0400,2019-04-19,2019-04-19 20:19:00 UTC,Santiago,1573807,gonzalobravopatagonia,Gonzalo Bravo,2020-07-24 17:45:12 UTC,2020-07-24 17:45:12 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/54180030,https://inaturalist-open-data.s3.amazonaws.com/photos/86194860/medium.jpg,,"","Bosque Macrosystis, max profundidad 16 m , temperatura agua 13 C",0,0,false,,"Florentino Ameghino, Chubut, Argentina",-44.887422,-65.582905,,,,,,,,false,,,Fissurella,Fissurella,Lapas de cerradura,Mollusca,64147,Animalia,Mollusca,,,Gastropoda,Vetigastropoda,,Lepetellida,,Fissurelloidea,Fissurellidae,Fissurellinae,,,,Fissurella,,,,,,,,,
54180031,2019/04/19 4:17 PM -0400,2019-04-19,2019-04-19 20:17:00 UTC,Santiago,1573807,gonzalobravopatagonia,Gonzalo Bravo,2020-07-24 17:45:12 UTC,2021-06-26 03:48:01 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/54180031,https://inaturalist-open-data.s3.amazonaws.com/photos/86194919/medium.jpg,,Metridium senile,"Bosque Macrosystis, max profundidad 16 m , temperatura agua 13 C",1,0,false,,"Florentino Ameghino, Chubut, Argentina",-44.887422,-65.582905,,,,,,,,false,,,Anémona plumosa,Metridium senile,Anémona plumosa,Animalia,49071,Animalia,Cnidaria,,,Anthozoa,Hexacorallia,,Actiniaria,Enthemonae,Metridioidea,Metridiidae,,,,,Metridium,,Metridium senile,,,,,,,
